528;"Nell'effettuazione di un calcio di rigore, chi lo batte passa il pallone ad un compagno che, al momento del tiro, si trova fuori dell'area di rigore, più avanti della linea del pallone. Quale decisione assume l'Arbitro?";Concederà un calcio di punizione indiretto a favore della squadra difendente per infrazione alla Regola 14 ed ammonirà il compagno;Lascerà proseguire il gioco perché, al momento dell'esecuzione, il compagno si trova a più di 9,15 metri dal pallone;Concederà un calcio di punizione indiretto a favore della squadra difendente per infrazione alla Regola 14;C; ; ; ; ; ; ; 
529;"Durante l'esecuzione di un calcio di rigore più calciatori di entrambe le squadre infrangono la Regola. L'Arbitro ...";lascerà proseguire il gioco;farà ripetere il calcio di rigore solo se è stata segnata una rete;farà ripetere il calcio di rigore in ogni caso;C; ; ; ; ; ; ; 
530;Durante l'esecuzione di un calcio di rigore il portiere della squadra difendente, rimanendo sempre sulla linea di porta, si muove gesticolando con le braccia. Ciò è consentito?;No, deve rimanere immobile;Sì;No, può muovere solo le gambe;B; ; ; ; ; ; ; 
531;Durante l'esecuzione di un calcio di rigore, il pallone calciato verso la porta viene intercettato da un corpo estraneo. L'Arbitro...;interromperà il gioco e lo riprenderà con una propria rimessa;interromperà il gioco e farà ripetere il calcio di rigore;interromperà il gioco e lo riprenderà con un calcio di punizione indiretto a favore del portiere della squadra difendente;B; ; ; ; ; ; ; 
532;Durante l'esecuzione di un calcio di rigore, un compagno del calciatore incaricato del tiro, entra nell'area di rigore prima che il pallone sia in gioco. Il pallone viene comunque calciato ed entra in porta. Cosa deve fare l'Arbitro?;Annullare la rete e far ripetere il calcio di rigore;Annullare la rete ed assegnare un calcio di punizione indiretto nel punto della linea dell'area di rigore dove il compagno è entrato;Convalidare la rete se il compagno del calciatore non ha influenzato portiere e calciatori avversari;A; ; ; ; ; ; ; 
533;"Il calciatore che esegue un calcio di rigore passa il pallone in avanti ad un compagno che segna una rete. Quale deve essere la decisione dell'Arbitro?";Annullare la rete, ammonire il tiratore e riprendere il gioco con un calcio di punizione indiretto nel punto del calcio di rigore;Convalidare la rete, purchè sia seguita la corretta procedura di esecuzione del calcio di rigore;Annullare la rete, ammonire il compagno del tiratore e riprendere il gioco con un calcio di punizione indiretto nel punto del calcio di rigore;B; ; ; ; ; ; ; 
534;Il calciatore che esegue un calcio di rigore passa il pallone indietro ad un compagno che segna una rete. Quale deve essere la decisione dell'Arbitro?;Annullare la rete e riprendere il gioco con un calcio di punizione indiretto nel punto del calcio di rigore;Annullare la rete, ammonire il tiratore e riprendere il gioco con un calcio di punizione indiretto nel punto del calcio di rigore;Convalidare la rete, purchè sia stata eseguita la corretta procedura di esecuzione del calcio di rigore;A; ; ; ; ; ; ; 
535;Il capitano della squadra che subisce un calcio di rigore esprime riserve circa la distanza del punto del calcio di rigore. Di norma, l'Arbitro ...;verificherà tale evenienza correggendo, se del caso, tale punto;ne prenderà atto, menzionando tutto nel rapporto di gara ma senza procedere ad alcuna verifica;non accetterà alcuna riserva e né la menzionerà nel rapporto di gara;B; ; ; ; ; ; ; 
536;Il portiere della squadra difendente, nell'esecuzione di un calcio di rigore, deve ...;"restare con almeno una parte di un piede dietro la linea di porta, all'interno dei pali, facendo fronte a chi esegue il tiro fino a quando il pallone è stato calciato";"restare immobile, con entrambi i piedi sulla linea di porta, all'interno dei pali, facendo fronte a chi esegue il tiro fino a quando il pallone è stato calciato";restare sulla linea di porta, all'interno dei pali, facendo fronte a chi esegue il tiro fino a quando il pallone è stato calciato;C; ; ; ; ; ; ; 
537;La gara deve essere prolungata per consentire l'esecuzione di un calcio di rigore accordato allo scadere di ciascuno dei tempi regolamentari o supplementari?;FALSO;VERO;Falso, solo allo scadere di ciascuno dei tempi regolamentari;B; ; ; ; ; ; ; 
538;Un calciatore batte un calcio di rigore effettuando una finta irregolare. Il pallone calciato viene respinto dal portiere. Quale deve essere la decisione dell'Arbitro?;Calcio di punizione indiretto nel punto del calcio di rigore ed ammonizione del calciatore;Calcio di punizione indiretto nel punto del calcio di rigore;Fa proseguire il gioco;A; ; ; ; ; ; ; 
539;"Un calcio di rigore è eseguito regolarmente. Il pallone dopo essere stato respinto dal palo viene in contatto con un corpo estraneo. Come si comporterà l'Arbitro?";Farà ripetere il calcio di rigore;Effettuerà una propria rimessa;Le due risposte precedenti sono errate;B; ; ; ; ; ; ; 
540;"Un calcio di rigore viene assegnato alla fine del primo tempo. L'esecuzione, a tempo scaduto, avviene con il pallone che rimbalza sul palo, tocca il portiere ed oltrepassa la linea di porta all'interno dei pali. L'Arbitro...";non convaliderà la rete, perché l'effetto del calcio di rigore è terminato, e fischierà la fine del primo tempo;non convaliderà la rete e farà ripetere il calcio di rigore;convaliderà la rete;C; ; ; ; ; ; ; 
541;Nell'esecuzione di un calcio di rigore il calciatore incaricato al tiro deve essere chiaramente identificato?;VERO;FALSO;Vero ed in caso di ripetizione del calcio di rigore, per una qualsiasi infrazione avvenuta, questa deve essere effettuata dallo stesso calciatore;A; ; ; ; ; ; ; 
542;Nell'esecuzione di un calcio di rigore tutti i calciatori tranne l'incaricato del tiro e il portiere avversario devono trovarsi...;ad almeno 9,15 metri dal punto del calcio di rigore, sul terreno di gioco e fuori dell'area di rigore;ad almeno 9,15 metri dal punto del calcio di rigore e fuori dell'area di rigore;ad almeno 9,15 metri dal punto del calcio di rigore e dietro di esso, sul terreno di gioco e fuori dell'area di rigore;C; ; ; ; ; ; ; 
543;Per un qualsiasi motivo, un calcio di rigore viene fatto ripetere. Tra la prima e la seconda esecuzione...;il calciatore che ha eseguito il tiro non può essere cambiato;il portiere difendente può essere cambiato;non si può eseguire nessun cambio;B; ; ; ; ; ; ; 
544;Un calciatore, che esegue un calcio di rigore, passa il pallone indietro ad un compagno di squadra che segna una rete. Decisione...;rete non convalidata e calcio di punizione indiretto a favore della squadra difendente;rete non convalidata e ripetizione del calcio di rigore;rete convalidata;A; ; ; ; ; ; ; 
545;Un calciatore esegue un calcio di rigore prima che l'Arbitro abbia dato il segnale di esecuzione e segna una rete. Decisione...;rete non convalidata e ripetizione del calcio di rigore;rete convalidata;rete non convalidata e calcio di punizione indiretto a favore della squadra difendente;A; ; ; ; ; ; ; 
546;Un calcio di rigore eseguito prima del fischio dell'Arbitro...;dovrà essere ripetuto solo se è stata segnata la rete;non dovrà essere ripetuto;dovrà essere ripetuto;C; ; ; ; ; ; ; 
547;"In occasione di un calcio di rigore, prima che l'Arbitro abbia emesso il fischio per l'esecuzione, il portiere si posiziona circa un metro davanti alla linea di porta senza muoversi. L'Arbitro se ne accorge e...";emette comunque il fischio per l'esecuzione del calcio di rigore;chiede al portiere di portarsi sulla linea di porta prima di emettere il fischio per l'esecuzione del calcio di rigore;emette comunque il fischio per l'esecuzione del calcio di rigore e al termine dell'azione ammonisce il portiere;B; ; ; ; ; ; ; 
548;"Un calcio di rigore viene eseguito con un colpo di tacco, il pallone si muove in avanti e viene segnata una rete. Decisione...";calcio di punizione indiretto a favore della squadra difendente;ripetizione del calcio di rigore;rete convalidata;C; ; ; ; ; ; ; 
549;Nell'esecuzione di un calcio di rigore, l'incaricato fa una finta irregolare e segna una rete. Decisione ...;calcio di punizione indiretto a favore della squadra difendente senza provvedimento disciplinare;calcio di punizione indiretto a favore della squadra difendente e ammonizione del tiratore;ripetizione del calcio di rigore e ammonizione del tiratore;B; ; ; ; ; ; ; 
550;"Durante l'esecuzione di un calcio di rigore, il calciatore incaricato di eseguire il tiro esce dall'area di rigore e un suo compagno entra, colpisce il pallone e segna una rete. Decisione ...";rete non convalidata, calcio di punizione indiretto a favore della squadra difendente ed ammonizione di colui che calcia;rete non convalidata, ripetizione del calcio di rigore ed ammonizione di colui che calcia;rete convalidata;A; ; ; ; ; ; ; 
551;"Il calcio di rigore si considera ""completato"" quando...";il pallone cessa di muoversi o esce dal terreno di gioco;l'Arbitro interrompe il gioco per una qualsiasi infrazione alle Regole;Entrambe le risposte precedenti sono corrette;C; ; ; ; ; ; ; 
552;In caso di terreno molto allentato con presenza di acqua sul punto del calcio di rigore, per effettuarne l'esecuzione, il pallone...;non può essere spostato;può essere spostato ma solo all'indietro;può essere spostato ma solo lateralmente, mantenendo la distanza dalla linea di porta di undici metri;A; ; ; ; ; ; ; 
553;Nell'esecuzione di un calcio di rigore, il pallone è in gioco quando...;il pallone viene toccato;il pallone viene calciato e si muove chiaramente;l'Arbitro fischia;B; ; ; ; ; ; ; 
554;Per un qualsiasi motivo un calcio di rigore viene fatto ripetere. Ad eseguirlo deve essere lo stesso calciatore della prima esecuzione.;VERO;FALSO;Vero, salvo che il tiratore non sia stato precedentemente ammonito;B; ; ; ; ; ; ; 
555;Un calcio di rigore viene assegnato se un calciatore commette, all'interno della propria area di rigore e mentre il pallone è in gioco, ...;una delle infrazioni punibili con un calcio di punizione diretto;una delle infrazioni punibili con un calcio di punizione diretto e con un provvedimento disciplinare per il calciatore;una delle infrazioni punibili con un calcio di punizione indiretto;A; ; ; ; ; ; ; 
556;"Durante l'esecuzione di un calcio di rigore, il pallone, mentre si muove in avanti, viene toccato da un ""estraneo"". L'Arbitro...";farà sempre ripetere il calcio di rigore;lascerà sempre proseguire il gioco;"farà ripetere il calcio di rigore tranne che il pallone non stia entrando in porta e l'interferenza non impedisca al portiere o a un difendente di giocarlo";C; ; ; ; ; ; ; 
557;"A seguito di una rimessa laterale, il pallone tocca direttamente l'Arbitro e finisce alla squadra avversaria. L'Arbitro...";lascia proseguire il gioco;fa ripetere la rimessa laterale alla stessa squadra;esegue una propria rimessa per un calciatore della squadra che ha effettuato la rimessa laterale;C; ; ; ; ; ; ; 
558;Un portiere esegue una rimessa laterale e, dopo che il pallone è in gioco, tocca di nuovo con le mani il pallone all'interno della propria area di rigore. L'Arbitro...;lascia proseguire il gioco;assegna un calcio di rigore alla squadra avversaria;di norma assegna un calcio di punizione indiretto alla squadra avversaria. In taluni casi specifici adotta anche il relativo provvedimento disciplinare;C; ; ; ; ; ; ; 
559;Nell'effettuazione di una rimessa laterale un calciatore (A) lancia con violenza e volontariamente il pallone contro un avversario (B) che si trova nell'area di rigore di (A). Decisioni ...;calcio di rigore ed espulsione di (A);calcio di rigore ed ammonizione di (A);ripetizione della rimessa laterale ed espulsione di (A);A; ; ; ; ; ; ; 
560;Nell'esecuzione regolare di una rimessa laterale, il calciatore lancia con violenza e volontariamente il pallone contro l'Arbitro. Decisioni...;ripetizione della rimessa laterale ed espulsione del calciatore;calcio di punizione diretto o di rigore ed espulsione del calciatore;rimessa da parte dell'Arbitro nel punto in cui il pallone lo ha colpito ed espulsione del calciatore;B; ; ; ; ; ; ; 
561;Nonostante sia stato invitato dall'Arbitro al rispetto della distanza su rimessa laterale, un avversario si porta a meno di due metri dal punto della linea laterale dove viene eseguita la ripresa di gioco e tocca il pallone con la testa. Decisioni ...;ripetizione della rimessa laterale e ammonizione;calcio di punizione indiretto e ammonizione;calcio di punizione diretto e ammonizione;B; ; ; ; ; ; ; 
562;Che decisione disciplinare assume l'Arbitro nel caso in cui un calciatore non rispetti la distanza minima regolamentare in occasione di una rimessa laterale?;Ammonizione del calciatore;Espulsione del calciatore;Richiamo del calciatore;A; ; ; ; ; ; ; 
563;Una rimessa laterale viene effettuata regolarmente ma il pallone non entra sul terreno di gioco. L'Arbitro...;fa ripetere la rimessa laterale alla stessa squadra;fa ripetere la rimessa laterale alla squadra avversaria;assegna un calcio di punizione indiretto alla squadra avversaria;A; ; ; ; ; ; ; 
564;Una rimessa laterale viene effettuata regolarmente e il pallone entra direttamente nella porta di chi l'ha eseguita. L'Arbitro...;concede un calcio d'angolo alla squadra avversaria;convalida la rete;fa ripetere la rimessa laterale;A; ; ; ; ; ; ; 
565;Se un calciatore distrae o ostacola un avversario che esegue una rimessa laterale deve...;essere richiamato;essere ammonito;essere espulso;B; ; ; ; ; ; ; 
566;Se un calciatore, nell'effettuare una rimessa laterale, viene involontariamente ostacolato da un assistente arbitrale, l'Arbitro...;lascerà proseguire il gioco;farà ripetere la rimessa laterale alla stessa squadra;farà ripetere la rimessa laterale alla squadra avversaria;B; ; ; ; ; ; ; 
567;"Un calciatore effettua una rimessa laterale in modo irregolare o da una posizione diversa rispetto a quella prescritta. Il pallone arriva ad un avversario e si viene a creare un'evidente occasione da rete. L'Arbitro...";accorderà il vantaggio e lascerà proseguire il gioco;interromperà il gioco e assegnerà un calcio di punizione indiretto;farà ripetere la rimessa laterale alla squadra avversaria;C; ; ; ; ; ; ; 
568;Un calciatore effettua una rimessa laterale correttamente ma il pallone colpisce il suolo fuori dal terreno di gioco e poi rimbalza all'interno dello stesso. L'Arbitro...;ammonirà il calciatore per comportamento antisportivo;farà ripetere la rimessa laterale alla stessa squadra;farà ripetere la rimessa laterale alla squadra avversaria;B; ; ; ; ; ; ; 
569;Un calciatore esegue una rimessa laterale correttamente. Uno spettatore entrato sul terreno di gioco interrompe la traiettoria del pallone prima che esso venga giocato da un altro calciatore. L'Arbitro...;farà ripetere la rimessa laterale;assegnerà un calcio di punizione indiretto;riprenderà il gioco con una propria rimessa;C; ; ; ; ; ; ; 
570;Un calciatore, nell'effettuare una rimessa laterale, lancia il pallone verso la porta avversaria. Il pallone finisce in rete senza essere toccato da altro calciatore. L'Arbitro...;farà riprendere il gioco con un calcio di rinvio;convaliderà la rete;farà ripetere la rimessa laterale alla stessa squadra;A; ; ; ; ; ; ; 
571;Una rimessa laterale viene eseguita da un calciatore che lancia il pallone direttamente verso il proprio portiere che, all'interno della propria area di rigore e per evitare la rete, lo tocca con le mani senza però riuscire a fermarlo. L'Arbitro...;convalida la rete;assegna un calcio di punizione indiretto;assegna un calcio d'angolo;A; ; ; ; ; ; ; 
572;Un avversario non rispetta la distanza prescritta su una rimessa laterale, correttamente eseguita. L'Arbitro lo ammonisce e...;fa ripetere la rimessa laterale alla stessa squadra;assegna un calcio di punizione indiretto;fa ripetere la rimessa laterale alla squadra avversaria;B; ; ; ; ; ; ; 
573;Durante l'effettuazione di una rimessa laterale gli avversari devono rispettare una determinata distanza?;No, nessuna;Devono rimanere a due metri dal calciatore che esegue la rimessa;Devono rimanere a due metri dal punto della linea laterale da cui deve essere eseguita la rimessa;C; ; ; ; ; ; ; 
574;Il pallone su rimessa laterale è in gioco quando...;lascia le mani di chi ha effettuato la rimessa;non appena entra sul terreno di gioco, ossia, mentre ancora in aria, tocca il margine esterno dell'immaginario piano verticale della linea laterale, dopo aver lasciato le mani di chi ha effettuato la rimessa;viene toccato da un calciatore all'interno del terreno di gioco, dopo aver lasciato le mani di chi ha effettuato la rimessa;B; ; ; ; ; ; ; 
575;In occasione di una rimessa laterale è possibile segnare una rete direttamente nella propria porta?;Si, la rete deve essere convalidata;No, la rimessa laterale deve essere ripetuta;No, deve essere assegnato un calcio d'angolo;C; ; ; ; ; ; ; 
576;Se un calciatore, nell'effettuare una rimessa laterale, tocca con entrambi i piedi la linea laterale, l'Arbitro...;lascia proseguire il gioco;fa ripetere la rimessa laterale alla stessa squadra;fa ripetere la rimessa laterale alla squadra avversaria;A; ; ; ; ; ; ; 
577;Se viene effettuata una rimessa laterale in maniera irregolare o da una posizione diversa rispetto a quella prescritta, l'Arbitro...;lascia proseguire il gioco;fa ripetere la rimessa laterale alla stessa squadra;fa ripetere la rimessa laterale alla squadra avversaria;C; ; ; ; ; ; ; 
578;Un calciatore ritarda deliberatamente l'effettuazione di una rimessa laterale. L'Arbitro...;assegna la rimessa laterale alla squadra avversaria;ammonisce il calciatore e fa eseguire la rimessa laterale alla squadra avversaria;ammonisce il calciatore e fa eseguire la rimessa laterale alla stessa squadra;C; ; ; ; ; ; ; 
579;Una rete può essere segnata direttamente su rimessa laterale nella porta avversaria?;Si, la rete deve essere convalidata;No, la rimessa laterale deve essere ripetuta;No, deve essere assegnato un calcio di rinvio;C; ; ; ; ; ; ; 
580;Al momento di lanciare il pallone il calciatore incaricato di effettuare una rimessa laterale deve avere, almeno parzialmente, i due piedi sulla linea laterale o sul terreno all'esterno di questa?;Si, la posizione descritta dei piedi è corretta;No, può anche avere entrambi i piedi all'interno del terreno di gioco se non troppo lontani dalla linea laterale;No, può anche avere un piede totalmente all'interno del terreno di gioco purchè l'altro tocchi la linea laterale;A; ; ; ; ; ; ; 
581;"Dopo la regolare effettuazione di una rimessa laterale, il pallone, appena entrato nel terreno di gioco, viene fermato da un corpo estraneo. L'Arbitro...";fa allontanare il corpo estraneo e fa ripetere la rimessa laterale alla stessa squadra;fa allontanare il corpo estraneo e fa ripetere la rimessa laterale alla squadra avversaria;esegue una propria rimessa nel punto in cui il pallone è stato fermato dal corpo estraneo;C; ; ; ; ; ; ; 
582;Un attaccante esegue regolarmente una rimessa laterale. Il pallone tocca l'Arbitro sul terreno di gioco e torna indietro allo stesso attaccante che tira e segna una rete. Decisione ...;la rete viene convalidata;la rete non viene convalidata e il gioco viene ripreso con una rimessa da parte dell'Arbitro;la rete non viene convalidata e il gioco viene ripreso con un calcio di punizione indiretto a favore della squadra difendente;C; ; ; ; ; ; ; 
583;Se un avversario entra deliberatamente in area di rigore un attimo prima che il calcio di rinvio venga eseguito...;questo deve essere ripetuto;questo deve essere ripetuto e il calciatore ammonito;il gioco può proseguire solo se il calciatore non ne ha impedito l'effettuazione;A; ; ; ; ; ; ; 
584;Se un avversario rimane deliberatamente dentro l'area di rigore un attimo prima che il calcio di rinvio venga eseguito ...;questo deve essere ripetuto e il calciatore sempre ammonito;questo deve essere ripetuto;il gioco prosegue in ogni caso;B; ; ; ; ; ; ; 
585;Se, quando viene eseguito un calcio di rinvio, uno o più avversari sono all'interno dell'area di rigore perché non hanno avuto il tempo di uscire, l'Arbitro...;lascerà proseguire il gioco;farà ripetere il calcio di rinvio;farà ripetere il calcio di rinvio e ammonirà i calciatori che erano ancora all'interno dell'area di rigore;A; ; ; ; ; ; ; 
586;Il portiere ha effettuato il calcio di rinvio e Il pallone sta per uscire dall'area di rigore. Un attaccante, partito da posizione regolare, sta per impossessarsi del pallone e un altro difensore interviene calciandolo prima che esca dall'area di rigore annullando così un'evidente occasione da rete. Decisione ...;calcio di rigore ed espulsione del difensore;calcio di punizione indiretto ed espulsione del difensore;il gioco prosegue poiché il pallone è in gioco e nessuna infrazione è stata commessa;C; ; ; ; ; ; ; 
587;Effettuando un calcio di rinvio, il portiere colpisce involontariamente con il pallone un suo compagno di squadra all'interno dell'area di rigore. Il pallone finisce direttamente in rete. L'Arbitro...;assegna un calcio d'angolo;convalida la rete;fa ripetere il calcio di rinvio;B; ; ; ; ; ; ; 
588;Il portiere esegue maldestramente un calcio di rinvio e, per evitare che il pallone giunga ad un avversario chiaramente in grado di segnare una rete, lo tocca nuovamente prima che lo stesso sia uscito dall'area di rigore. L'Arbitro...;fa ripetere il calcio di rinvio e ammonisce il portiere per comportamento antisportivo;lascia proseguire il gioco;assegna un calcio di punizione indiretto ed espelle il portiere;C; ; ; ; ; ; ; 
589;"Un portiere, dopo aver effettuato un calcio di rinvio, tocca di nuovo il pallone, non con le mani, fuori dall'area di rigore prima che questo sia toccato da un altro calciatore. Decisione...";calcio di punizione indiretto;calcio di punizione diretto;ripetizione del calcio di rinvio;A; ; ; ; ; ; ; 
590;Nell'esecuzione di un calcio di rinvio il pallone, calciato da un difendente, è in gioco quando...;oltrepassa interamente una qualsiasi delle linee delimitanti l'area di rigore;"oltrepassa interamente una delle linee delimitanti l'area di rigore verso l'interno del terreno di gioco";viene calciato e si muove chiaramente;C; ; ; ; ; ; ; 
591;"Un calciatore batte un calcio di rinvio verso il proprio portiere che si trova appena fuori dalla propria area di rigore. Il portiere con i piedi porta il pallone dentro l'area di rigore e lo prende con le mani per rilanciarlo. Cosa deve fare l'Arbitro?";Lascia proseguire il gioco;Fa ripetere il calcio di rinvio;Accorda un calcio di punizione indiretto dal punto in cui il portiere ha preso il pallone con le mani;C; ; ; ; ; ; ; 
592;Un portiere segna una rete nella porta avversaria direttamente su calcio di rinvio. Che decisione deve prendere l'Arbitro?;Convalida la rete;Assegna un calcio di rinvio alla squadra avversaria;Fa ripetere il calcio di rinvio;A; ; ; ; ; ; ; 
593;Durante l'esecuzione di un calcio di rinvio un attaccante entra nell'area di rigore un attimo prima che il pallone sia in gioco e subisce un fallo da un difensore.;Il calcio di rinvio deve essere ripetuto e in tutti i casi non viene preso alcun provvedimento disciplinare;Il calcio di rinvio deve essere ripetuto e in tutti i casi il difensore deve essere ammonito o espulso;Il calcio di rinvio deve essere ripetuto e il difensore può essere ammonito o espulso secondo la natura dell'infrazione;C; ; ; ; ; ; ; 
594;"In occasione di un calcio di rinvio il portiere calcia il pallone sollevandolo verso un compagno di squadra. Questi di testa lo restituisce al portiere che lo raccoglie con le mani.";L'Arbitro lascia proseguire il gioco;L'Arbitro fa ripetere il calcio di rinvio e ammonisce il portiere per comportamento antisportivo;L'Arbitro concede un calcio di punizione indiretto e ammonisce il portiere per comportamento antisportivo;C; ; ; ; ; ; ; 
595;"Il calciatore che esegue un calcio di rinvio non può giocare il pallone, regolarmente in gioco, fino a quando ...";il pallone è uscito dall'area di rigore;il pallone viene toccato da un altro calciatore;il pallone viene toccato da un compagno di squadra;B; ; ; ; ; ; ; 
596;Nell'esecuzione di un calcio di rinvio il portiere calcia maldestramente il pallone. Per evitare che un avversario, entrato in area di rigore, giochi il pallone creando una promettente azione di attacco lo riprende con le mani. L'Arbitro...;interrompe il gioco e concede un calcio di punizione indiretto;interrompe il gioco, concede un calcio di punizione indiretto ed ammonisce il portiere;interrompe il gioco, concede un calcio di punizione indiretto ed espelle il portiere;B; ; ; ; ; ; ; 
597;Nell'effettuazione di un calcio di rinvio il pallone viene solo toccato e nello stesso tempo un altro difensore commette un fallo imprudente su un attaccante entrato anticipatamente nell'area di rigore. L'Arbitro...;concede un calcio di rigore ed ammonisce il difensore;fa ripetere il calcio di rinvio;fa ripetere il calcio di rinvio previa ammonizione del difensore;C; ; ; ; ; ; ; 
598;Su calcio di rinvio...;si può segnare una rete direttamente solo nella porta avversaria;non si può segnare mai una rete;si può segnare una rete direttamente nella propria porta;A; ; ; ; ; ; ; 
599;Su calcio di rinvio, il pallone calciato con poca forza si ferma prima di uscire dall'area di rigore. L'Arbitro...;fa ripetere il calcio di rinvio;effettua una propria rimessa;lascia proseguire il gioco;C; ; ; ; ; ; ; 
600;Su calcio di rinvio il pallone colpisce direttamente l'Arbitro, fuori dell'area di rigore, e perviene ad altro difensore che inizia una promettente azione di attacco. L'Arbitro...;interrompe il gioco e lo riprende con una propria rimessa nel punto in cui è stato colpito a favore della squadra difendente;interrompe il gioco e lo riprende con una propria rimessa nell'area di rigore a favore del portiere della squadra difendente;lascia proseguire il gioco;B; ; ; ; ; ; ; 
601;Il pallone, su calcio di rinvio, può essere posizionato...;solo nella metà dell'area di porta più vicina al punto dal quale è fuoriuscito il pallone;in un punto qualsiasi dell'area di porta;solo sulla linea dell'area di porta parallela alla linea di porta;B; ; ; ; ; ; ; 
602;"Il portiere esegue un calcio di rinvio mentre un attaccante si trova ancora all'interno dell'area di rigore perchè non ha avuto il tempo di uscirne. Nella rincorsa scivola e calcia il pallone in direzione dell'avversario che lo riprende e tira in porta. Decisione ...";il gioco prosegue e l'eventuale rete dovrà essere convalidata;il calcio di rinvio deve essere ripetuto;deve essere assegnata una rimessa da parte dell'Arbitro a favore del portiere;A; ; ; ; ; ; ; 
603;Un calciatore effettua un calcio di rinvio ma il pallone viene deviato dall'Arbitro che si trova all'interno dell'area di rigore e perviene a un avversario che, trovandosi all'esterno di detta area, calcia in porta e realizza una rete. Decisione...;il calcio di rinvio deve essere ripetuto;l'Arbitro deve eseguire una propria rimessa in favore del portiere;la rete deve essere convalidata;B; ; ; ; ; ; ; 
604;Durante l'effettuazione di un calcio d'angolo, a quale distanza minima dalla bandierina d'angolo deve trovarsi, fino a quando il pallone non è in gioco, un calciatore difendente?;9,15 metri;2 metri;10,15 metri;C; ; ; ; ; ; ; 
605;Durante la corretta effettuazione di un calcio d'angolo il calciatore calcia volontariamente il pallone contro un avversario al fine di giocarlo una seconda volta ma non lo fa nè con vigoria sproporzionata nè con negligenza nè con imprudenza. L'Arbitro ...;assegna un calcio di punizione indiretto e ammonisce il calciatore per comportamento antisportivo;lascia proseguire il gioco;assegna un calcio di punizione indiretto alla squadra avversaria;B; ; ; ; ; ; ; 
606;Il pallone diventa irregolare prima dell'esecuzione di un calcio d'angolo che viene comunque eseguito. Cosa deve fare l'Arbitro?;Lascia proseguire il gioco e fa sostituire il pallone alla prima interruzione;Interrompe il gioco, fa sostituire il pallone e riprende con una propria rimessa;Interrompe il gioco, fa sostituire il pallone e ripetere il calcio d'angolo;C; ; ; ; ; ; ; 
607;Nell'effettuazione di un calcio d'angolo il pallone è calciato e si muove chiaramente ma non esce dall'area d'angolo. L'Arbitro ...;lascia proseguire il gioco;fa ripetere il calcio d'angolo;assegna un calcio di punizione indiretto alla squadra avversaria;A; ; ; ; ; ; ; 
608;Nell'effettuazione di un calcio d'angolo, dopo che il pallone è in gioco, il calciatore che ha effettuato la ripresa del gioco tocca volontariamente il pallone con le mani prima che lo stesso sia toccato da un altro calciatore. L'Arbitro di norma ...;accorderà un calcio di punizione diretto;accorderà un calcio di punizione indiretto;farà ripetere il calcio d'angolo;A; ; ; ; ; ; ; 
609;Un calciatore esegue un calcio d'angolo. Il pallone colpisce il palo e torna verso chi ha calciato che lo tocca ancora. L'Arbitro ...;lascia proseguire il gioco;interrompe il gioco e riprende con una propria rimessa a favore della squadra avversaria;interrompe il gioco e assegna un calcio di punizione indiretto;C; ; ; ; ; ; ; 
610;Un difendente segna nella propria porta un'autorete. Quando viene accordato un calcio d'angolo alla squadra attaccante?;Sempre;Nel caso che l'autorete sia stata realizzata direttamente da calcio di punizione;Mai;B; ; ; ; ; ; ; 
611;"Subito dopo l'effettuazione regolare di un calcio d'angolo un difensore commette un fallo negligente sull'attaccante in area di rigore. L'Arbitro concede...";un calcio di rigore e ammonisce il difensore;un calcio di rigore;un calcio di rigore ed espelle il difensore;B; ; ; ; ; ; ; 
612;Il calciatore che subisce un calcio d'angolo deve stare a 9,15 metri ...;dal pallone;dall'arco d'angolo;dalla bandierina d'angolo;B; ; ; ; ; ; ; 
613;Il portiere esegue un calcio di rinvio e, prima che il pallone sia toccato da altro calciatore, lo tocca di nuovo con le mani. L'Arbitro interrompe il gioco e...;concede un calcio di punizione indiretto indipendentemente da dove è stato toccato il pallone;concede un calcio di punizione indiretto solo se il pallone è stato toccato nella sua area di rigore;concede un calcio di punizione diretto indipendentemente da dove è stato toccato il pallone;B; ; ; ; ; ; ; 
614;Non vi è infrazione di fuorigioco se un calciatore riceve il pallone direttamente da un calcio di rinvio.;VERO;FALSO;Vero ma solo se rientra nella propria metà campo per giocare il pallone;A; ; ; ; ; ; ; 
615;Quando è in gioco il pallone su calcio d'angolo?;Quando il pallone è calciato e si muove chiaramente;Quando il pallone esce dall'arco d'angolo;Quando il pallone entra nell'area di rigore avversaria;A; ; ; ; ; ; ; 
616;Un calciatore rimuove la bandierina per eseguire più agevolmente un calcio d'angolo. L'Arbitro ...;lo deve ammonire;lo deve ammonire solo se recidivo;lo deve espellere;B; ; ; ; ; ; ; 
617;"Un calciatore effettua un calcio d'angolo segnando direttamente una rete nella porta avversaria. L'Arbitro ...";assegna un calcio di rinvio;fa ripetere il calcio d'angolo;convalida la rete;C; ; ; ; ; ; ; 
618;"Un calciatore per effettuare un calcio d'angolo toglie la bandierina. L'Arbitro ...";espelle il calciatore;ammonisce il calciatore;"richiama il calciatore e lo ammonisce solo in caso di diniego a rimettere la bandierina in posizione o recidiva";C; ; ; ; ; ; ; 
